"farm_id","county","district","species","production","capacity","x","y"
4732,"Blair","Pottsgrove","duck","conventional",15260,383991.594680702,4624813.53616484
4733,"Lancaster","Chester","chicken","broiler_2",923,429188.243400139,4720894.39283262
4734,"Cumberland","Bergenfield","duck","conventional",16175,372471.183538673,4545653.78021443
4735,"Mifflin","Margate City","chicken","broiler_2",1135,417768.770586132,4488580.53697024
4736,"Lycoming","Lindenwold","duck","conventional",15022,372354.020638933,4603795.37539544
4737,"Cumberland","Somerdale","chicken","broiler_2",1338,384561.182641116,4553007.30026967
4738,"Luzerne","Tullytown","duck","conventional",13500,452882.214230832,4470253.27485507
4739,"Schuylkill","Englewood Cliffs","chicken","broiler_2",3000,356820.813759625,4549463.06926794
4740,"Susquehanna","Kingwood","chicken","broiler_2",1757,452584.673845247,4572273.1012336
4741,"Venango","Wildwood","chicken","broiler_2",1267,333999.525033817,4608850.02239883
4742,"Indiana","Paramus","chicken","broiler_2",1275,461958.192428119,4695157.59616989
4743,"Blair","Somerville","duck","conventional",16279,360001.750291795,4627251.06441649
4744,"Cumberland","Florham Park","chicken","broiler_1",4272,389257.939062391,4556916.9007139
4745,"Mercer","Milltown","chicken","broiler_1",8210,363706.432247942,4619322.51544072
4746,"Indiana","Ship Bottom","duck","organic",751,474361.537274214,4682197.79492625
4747,"Lancaster","Chester","chicken","broiler_1",5400,428414.075032117,4721365.92237139
4748,"Schuylkill","Victory Gardens","chicken","broiler_2",2411,318681.163769765,4569548.75256281
4749,"Luzerne","River","duck","conventional",15152,502119.410255145,4462747.1358373
4750,"Blair","Stillwater","duck","conventional",15717,374767.815459971,4635677.82788391
4751,"Susquehanna","Palmyra","duck","conventional",15125,421269.930428905,4605433.51422691
4752,"Luzerne","Hardyston","chicken","broiler_2",1575,474389.536730666,4506479.52624437
4753,"Luzerne","Hardyston","chicken","broiler_1",4510,487974.462112643,4509615.90568787
4754,"Mifflin","Elmwood Park","duck","conventional",15308,395688.348879569,4493898.73899888
4755,"Luzerne","Riverdale","duck","conventional",12918,505431.010316518,4466602.84211387
4756,"Venango","Northvale","duck","organic",914,311305.132677865,4590450.13182757
4757,"Venango","Red Bank","duck","organic",1112,336439.526526301,4615987.9413286
4758,"Indiana","Old Tappan","chicken","broiler_1",4319,472417.842678824,4701587.55729354
4759,"Indiana","Clayton","chicken","broiler_2",947,489318.324905237,4720074.56286971
4760,"Mifflin","Springfield","duck","conventional",16601,387237.643452017,4498814.31606397
4761,"Cumberland","Frederick","chicken","broiler_2",1055,384817.793700585,4567612.22174114
4762,"Indiana","Little Ferry","duck","conventional",16926,449163.871233066,4713665.24310479
4763,"Cumberland","Lawnside","chicken","broiler_1",3830,396537.593863607,4562327.53932912
4764,"Allegheny","Lacey","duck","conventional",16361,476517.373788639,4670712.08019211
4765,"Luzerne","Fieldsboro","chicken","broiler_1",6734,463328.200059611,4486656.19688094
4766,"Schuylkill","Potter","chicken","broiler_2",2166,337077.697258134,4536803.72113497
4767,"Mercer","Monmouth Beach","chicken","broiler_1",4832,370323.311516398,4610255.621664
4768,"Berks","Port Matilda","duck","conventional",16228,480655.035565995,4543572.56834721
4769,"Mercer","Oceanport","duck","conventional",16642,380646.936848392,4589358.06428028
4770,"Mercer","White","duck","conventional",13391,371232.934818044,4588923.64679546
4771,"Berks","Middlesex","duck","conventional",13228,478566.854462632,4527401.52284146
4772,"Berks","Port Matilda","duck","organic",299,459111.839879559,4549855.21836904
4773,"Lycoming","Maple Shade","chicken","broiler_1",4117,414094.075405833,4586476.45954403
4774,"Indiana","Paterson","duck","conventional",17753,480666.468016576,4687696.57552306
4775,"Mercer","Weehawken","duck","conventional",14738,350162.957249422,4602664.86704652
4776,"Blair","Stillwater","chicken","layer",17454,372596.829713792,4636998.32397352
4777,"Schuylkill","Glassboro","duck","conventional",16242,321436.501022644,4553134.88139071
4778,"Luzerne","Prospect Park","duck","conventional",15117,464360.883689544,4463747.6261823
4779,"Schuylkill","Neptune","duck","conventional",15245,344616.315014708,4534090.99583844
4780,"Blair","Woodbury","chicken","broiler_2",507,368219.246038528,4641018.37993709
4781,"Luzerne","Old Bridge","duck","organic",1260,502239.409366609,4476631.12653664
4782,"Venango","Clark","duck","conventional",14925,328963.680249446,4592324.19999649
4783,"Blair","Alloway","duck","conventional",17304,386636.457784177,4633428.69874117
4784,"Berks","Warren","chicken","broiler_1",4679,472458.82652583,4572518.72883249
4785,"Indiana","Old Tappan","chicken","broiler_1",6187,473094.155491496,4702588.90215993
4786,"Schuylkill","Woodlynne","chicken","broiler_2",2575,350872.746593921,4556603.91782684
4787,"Lancaster","Bay Head","duck","conventional",12560,431391.972886864,4704932.68639752
4788,"Indiana","Clayton","chicken","broiler_2",660,487276.616349789,4721077.46159932
4789,"Susquehanna","Mount Holly","duck","conventional",13887,435514.943846705,4580845.57689897
4790,"Blair","Jefferson","chicken","broiler_2",1335,393137.326739274,4674177.92242675
4791,"Indiana","Stockton","duck","organic",662,486467.445007693,4693758.89920011
4792,"Allegheny","Spring Lake Heights","duck","conventional",15525,478487.443189017,4655745.56809467
4793,"Luzerne","Douglass","duck","conventional",15397,439228.103283895,4491019.79120885
4794,"Luzerne","Merchantville","duck","conventional",16840,484805.229458796,4478338.25873645
4795,"Luzerne","Medford","duck","conventional",13974,492057.947926272,4481494.91354577
4796,"Cumberland","Interlaken","chicken","broiler_2",1084,386601.266149413,4575570.47396351
4797,"Luzerne","New Milford","chicken","broiler_2",1946,456398.470517834,4490666.02741277
4798,"Mercer","Atlantic City","chicken","broiler_2",1347,353335.448944929,4624807.8987548
4799,"Schuylkill","Allendale","chicken","broiler_2",2455,358126.620289169,4566580.90455758
4800,"Venango","Red Bank","duck","conventional",16227,333131.503580528,4617576.72390603
4801,"Luzerne","Paulsboro","chicken","broiler_2",2439,448350.100389154,4489235.15784449
4802,"Venango","Eatontown","duck","conventional",17954,315998.495445046,4597948.20868151
4803,"Venango","Weymouth","chicken","broiler_2",1748,315507.698516192,4576938.52155853
4804,"Blair","Tabernacle","duck","conventional",15229,395916.940789543,4633130.86865735
4805,"Luzerne","Old Bridge","chicken","layer",18247,492568.452959573,4477177.47704657
4806,"Susquehanna","Egg Harbor","duck","conventional",14407,449427.668036135,4600411.18439048
4807,"Berks","Taylor","duck","organic",815,447275.377417642,4569338.10136968
4808,"Luzerne","Tullytown","chicken","broiler_2",1188,456143.968916349,4470436.98601399
4809,"Berks","Bayonne","chicken","broiler_2",1358,462430.027513745,4534832.31871244
4810,"Susquehanna","Langhorne","duck","organic",1153,445876.42461973,4610820.99745007
4811,"Lycoming","New Hanover","chicken","broiler_2",1168,392226.740476497,4589834.41889017
4812,"Lycoming","Lebanon","duck","organic",965,407354.498991504,4614776.66857952
4813,"Mercer","Milltown","duck","conventional",15872,359407.438639583,4624210.47678302
4814,"Lancaster","Matawan","duck","conventional",17679,440416.587764582,4719434.48341836
4815,"Luzerne","Morrisville","duck","conventional",13743,466241.110440274,4505227.67166142
4816,"Venango","Weymouth","chicken","broiler_2",1232,313712.913199481,4576263.98277847
4817,"Allegheny","Snow Shoe","chicken","broiler_2",1755,486958.314153173,4674955.65394858
4818,"Lancaster","Mount Ephraim","duck","organic",1079,415535.792127938,4703716.03336722
4819,"Blair","Somerville","duck","conventional",15808,360937.052694385,4627074.85084764
4820,"Berks","Warren","chicken","broiler_2",2816,465993.03027103,4573275.56928597
4821,"Indiana","Sandyston","duck","organic",275,476084.605244134,4730678.62334626
4822,"Luzerne","Hardyston","duck","organic",1172,479458.499187354,4517051.711621
4823,"Lycoming","Hoboken","duck","conventional",16475,396969.968449908,4579323.3123393
4824,"Schuylkill","Victory Gardens","duck","conventional",16723,325706.822251753,4579549.27327569
4825,"Blair","Loch Arbour Village","duck","conventional",17514,397651.646476167,4616827.06777988
4826,"Blair","Loch Arbour Village","chicken","broiler_2",1410,398957.377013946,4615809.35196502
4827,"Venango","Laurel Springs","duck","conventional",16504,328859.873971604,4600430.12690753
4828,"Schuylkill","Audubon Park","chicken","broiler_2",1150,328823.835741797,4573607.22118111
4829,"Lycoming","Delran","chicken","broiler_2",1651,379252.919319971,4599621.22573839
4830,"Luzerne","Hardyston","chicken","broiler_2",2892,479589.25677282,4519506.64576263
4831,"Indiana","Pilesgrove","chicken","broiler_2",688,461431.263827266,4697822.25425144
4832,"Mercer","Monmouth Beach","duck","organic",355,374580.702832387,4609766.62951512
4833,"Luzerne","Hardyston","chicken","broiler_1",4411,477507.605188021,4513609.23711288
4834,"Blair","Pottsgrove","chicken","broiler_2",1230,380171.647530756,4623758.65179605
4835,"Mercer","Benner","duck","conventional",14740,345275.813842212,4592182.67398037
4836,"Lycoming","Tavistock","duck","conventional",16628,403867.780061325,4595538.53929441
4837,"Lancaster","Westville","chicken","broiler_2",1542,444464.124924951,4729782.48069322
4838,"Venango","Totowa","chicken","broiler_2",2106,341777.139246207,4620403.47785255
4839,"Lancaster","Howell","duck","organic",804,415510.351064185,4714616.46516974
4840,"Luzerne","Fredon","duck","conventional",16641,479172.733359466,4505092.81055318
4841,"Allegheny","Ridgefield Park Village","duck","conventional",16767,476482.375685432,4666431.52869886
4842,"Lancaster","Riegelsville","duck","conventional",15465,404844.390299051,4698078.52998115
4843,"Blair","Stillwater","chicken","layer",19086,380966.99296785,4639181.5860873
4844,"Lycoming","Readington","duck","conventional",16031,388885.414087034,4598455.649188
4845,"Allegheny","Fair Haven","duck","conventional",17043,483967.642588661,4653675.77647855
4846,"Mercer","Harrington Park","chicken","broiler_1",5163,345474.044485089,4596779.62071188
4847,"Cumberland","Longport","chicken","broiler_2",1172,390203.152530949,4529980.75713806
4848,"Lancaster","Norriton","chicken","broiler_2",1852,444938.323564966,4702617.92248009
4849,"Allegheny","Fair Haven","duck","conventional",14444,486014.834305248,4662209.30266577
4850,"Cumberland","Alexandria","duck","conventional",16560,369473.849641515,4561736.89189227
4851,"Berks","Middlesex","duck","conventional",17487,477100.894508314,4522980.20455322
4852,"Schuylkill","Salem","duck","conventional",13759,325974.327293698,4536648.30947741
4853,"Allegheny","Farmingdale","chicken","broiler_2",2538,495290.911617134,4682936.06975483
4854,"Luzerne","Tullytown","chicken","broiler_2",1540,447115.242192363,4467792.25192748
4855,"Indiana","Robbinsville","chicken","broiler_2",1002,482948.045144278,4712849.08642835
4856,"Schuylkill","Highland Park","chicken","broiler_2",1777,343550.570770194,4538901.0224149
4857,"Berks","Irvington","chicken","broiler_1",7112,474650.330743856,4533576.41842847
4858,"Lancaster","Waldwick","duck","conventional",16760,399885.430097238,4694495.36086203
4859,"Schuylkill","Bethlehem","chicken","broiler_2",671,359305.04925686,4542559.60872612
4860,"Indiana","Robbinsville","chicken","broiler_1",6789,483101.046312202,4712515.71233384
4861,"Mercer","Bass River","duck","organic",937,376605.304987988,4579022.19214382
4862,"Lycoming","Tavistock","duck","organic",946,402430.69227402,4590212.1750475
4863,"Venango","Montville","chicken","broiler_1",6250,325652.061281974,4601796.58222822
4864,"Lycoming","Califon","chicken","broiler_2",1013,410870.498229627,4582582.29427177
4865,"Fulton","Mine Hill","duck","organic",355,423426.541721504,4619501.54158135
4866,"Berks","Irvington","duck","conventional",17953,476115.761676062,4539804.94789685
4867,"Luzerne","Fredon","duck","organic",871,464977.900158076,4503007.75367103
4868,"Lancaster","Riegelsville","chicken","broiler_1",5347,401408.405734249,4699681.89165126
4869,"Lycoming","Lindenwold","duck","conventional",15235,380424.050292402,4609394.92674715
4870,"Schuylkill","Summit","chicken","broiler_1",5769,359637.722660459,4556192.53200851
4871,"Mercer","Harrington Park","chicken","broiler_1",4339,350782.758172719,4598281.52792525
4872,"Cumberland","Perkiomen","duck","conventional",14533,379274.760553085,4536982.52257494
4873,"Mercer","Greenville","chicken","broiler_2",1481,376171.818037024,4588978.48146935
4874,"Mifflin","Elmwood Park","chicken","broiler_1",6677,395386.182466917,4495876.84877092
4875,"Schuylkill","Fanwood","duck","conventional",14913,338275.027947197,4553183.87035486
4876,"Schuylkill","Frenchtown","duck","conventional",16671,323266.081649011,4564072.52422017
4877,"Venango","Weymouth","chicken","broiler_2",1530,318763.539478304,4580841.64137558
4878,"Luzerne","Merchantville","chicken","broiler_2",886,485088.375152145,4474380.15890895
4879,"Susquehanna","Winfield","duck","conventional",14771,440879.570570949,4599784.97636483
4880,"Mercer","Dunellen","chicken","broiler_2",1920,366968.765253953,4576044.21129294
4881,"Blair","Alloway","chicken","broiler_2",1207,385726.166221282,4637901.68926852
4882,"Indiana","Morristown","chicken","broiler_1",5388,462511.81089142,4711176.22072439
4883,"Cumberland","Windsor","chicken","broiler_1",4944,384302.559581284,4571493.64037118
4884,"Blair","Glen Rock","duck","conventional",13232,384700.886717728,4653568.91193154
4885,"Susquehanna","Kingwood","chicken","broiler_2",542,449637.819918205,4572170.3932091
4886,"Allegheny","Peapack-Gladstone","duck","conventional",16807,483520.784727553,4679213.40303249
4887,"Lancaster","Brunswick","duck","organic",710,425639.038701095,4714749.07009672
4888,"Mercer","Weehawken","chicken","broiler_2",2260,348114.221640021,4604210.4808289
4889,"Lycoming","Ramsey","duck","conventional",14744,430459.546729684,4594174.08250052
4890,"Mercer","Dunellen","chicken","broiler_1",6922,357034.203714992,4567866.65681921
4891,"Venango","New Brunswick","chicken","layer",17607,323866.012055168,4612728.27444065
4892,"Allegheny","Brigantine","chicken","layer",17297,462630.448275125,4642091.35420447
4893,"Venango","Maurice River","duck","conventional",16229,336097.077904777,4611197.09847356
4894,"Lancaster","High Bridge","duck","conventional",17464,412856.804781088,4726491.05348486
4895,"Lancaster","Bay Head","duck","conventional",15486,428180.190949075,4706322.23788235
4896,"Lycoming","Lindenwold","duck","organic",872,375449.181103827,4601912.26674656
4897,"Fulton","Sparta","chicken","broiler_2",2033,408428.949664711,4620918.37407633
4898,"Mercer","Chalfont","chicken","broiler_1",4119,340836.033184811,4588136.6824895
4899,"Lycoming","Readington","chicken","broiler_2",1157,396066.481678301,4594349.75938849
4900,"Indiana","Wharton","chicken","broiler_1",4963,465198.023567357,4688337.72514617
4901,"Berks","Port Matilda","duck","conventional",13482,459333.119918403,4555885.16609374
4902,"Blair","Bloomsbury","duck","conventional",16161,382905.203225611,4660051.80922925
4903,"Luzerne","Morrisville","chicken","broiler_2",1694,468303.377495962,4503997.7665225
4904,"Lycoming","New York","chicken","broiler_2",677,415204.792244536,4578271.16076381
4905,"Mercer","Dunellen","duck","conventional",15244,356362.700186469,4568982.13569688
