"farm_id","date_start","date_end","volume"
4309,2025-11-16,2026-01-08,14458
4310,2025-09-22,2025-10-19,2116
4310,2025-11-10,2025-12-07,2125
4310,2026-01-04,,2133
4311,2025-08-26,2025-09-15,3579
4311,2025-10-07,2025-10-27,3398
4311,2025-11-18,2025-12-08,3455
4311,2026-01-02,,3617
4312,2025-07-15,2025-09-04,15009
4312,2025-09-27,2025-11-21,15202
4312,2025-12-13,,14734
4313,2025-09-16,2025-10-06,7078
4313,2025-10-31,2025-11-20,7020
4313,2025-12-15,2026-01-08,7153
4314,2025-09-03,2025-09-23,5132
4314,2025-10-31,2025-11-20,5222
4314,2025-12-31,,5077
4315,2025-09-12,2025-11-25,1285
4315,2025-12-20,,1257
4316,2025-07-30,2025-09-23,15699
4316,2025-10-15,2025-12-07,15878
4316,2026-01-01,,15930
4317,2025-07-26,2025-09-18,15828
4317,2025-10-11,2025-12-03,16611
4317,2025-12-29,,16603
4318,2025-08-18,2025-10-10,16346
4318,2025-11-01,2025-12-29,16685
4319,2025-08-05,2025-09-28,16473
4319,2025-10-23,2025-12-17,15533
4319,2026-01-13,,16025
4320,2025-09-19,2025-10-16,1605
4320,2025-11-07,2025-12-04,1575
4320,2025-12-29,,1567
4321,2025-07-23,2025-09-12,14510
4321,2025-10-04,2025-11-26,14585
4321,2025-12-22,,13974
4322,2025-07-19,2025-09-05,15843
4322,2025-09-29,2025-11-21,16177
4322,2025-12-13,,15799
4323,2025-09-16,2025-12-01,332
4323,2025-12-26,,324
4324,2025-09-22,2025-10-19,2184
4324,2025-11-10,2025-12-07,2231
4324,2026-01-02,,2233
4325,2025-09-04,2025-10-26,12870
4325,2025-11-18,,13016
4326,2024-09-27,2025-10-31,18585
4326,2025-11-23,,18783
4327,2025-07-22,,17968
4328,2025-09-17,2025-10-14,962
4328,2025-11-06,2025-12-03,967
4328,2025-12-28,,960
4329,2025-07-11,2025-09-04,12905
4329,2025-09-26,2025-11-14,12368
4329,2025-12-11,,13007
4330,2025-08-30,2025-09-26,1576
4330,2025-10-18,2025-11-14,1517
4330,2025-12-10,2026-01-10,1576
4331,2025-08-14,2025-10-02,14081
4331,2025-10-24,2025-12-12,14079
4331,2026-01-06,,13967
4332,2025-08-13,2025-10-24,825
4332,2025-11-15,,849
4334,2025-08-20,2025-09-16,1043
4334,2025-10-10,2025-11-06,1033
4334,2025-12-01,2026-01-01,1044
4335,2025-08-31,2025-09-27,1469
4335,2025-10-19,2025-11-15,1440
4335,2025-12-07,2026-01-07,1457
4336,2025-08-14,2025-10-06,15708
4336,2025-10-29,2025-12-25,15838
4337,2025-06-03,,16659
4338,2025-09-16,2025-12-07,334
4338,2026-01-01,,343
4339,2025-02-05,,16770
4340,2025-09-11,2025-10-29,13883
4340,2025-11-22,,13590
4341,2025-08-29,2025-09-25,2543
4341,2025-10-18,2025-11-14,2512
4341,2025-12-06,2026-01-06,2495
4342,2025-09-15,2025-10-05,6973
4342,2025-10-29,2025-11-18,6892
4342,2025-12-11,2026-01-04,7067
4343,2025-08-23,2025-09-19,1558
4343,2025-10-11,2025-11-07,1548
4343,2025-11-29,2025-12-30,1589
4344,2025-07-29,2025-09-21,17298
4344,2025-10-15,2025-12-09,17130
4344,2026-01-07,,16608
4345,2025-08-28,2025-09-24,1054
4345,2025-10-16,2025-11-12,1034
4345,2025-12-05,2026-01-05,1043
4346,2025-07-30,2025-09-18,12506
4346,2025-10-10,2025-11-29,12530
4346,2025-12-22,,12980
4347,2025-08-15,2025-10-03,12222
4347,2025-10-27,2025-12-21,12615
4348,2024-08-18,2025-09-21,17193
4348,2025-10-14,,17868
4349,2025-09-01,2025-10-19,15557
4349,2025-11-14,2026-01-12,15306
4350,2025-08-31,2025-11-10,1064
4350,2025-12-03,,1061
4351,2025-04-23,,18275
4352,2025-08-10,2025-09-06,1570
4352,2025-10-01,2025-10-28,1541
4352,2025-11-22,2025-12-20,1548
4353,2025-09-19,2025-10-16,1757
4353,2025-11-07,2025-12-04,1707
4353,2025-12-29,,1706
4354,2025-09-18,2025-10-15,1592
4354,2025-11-06,2025-12-03,1553
4354,2025-12-28,,1580
4355,2025-08-20,2025-10-12,14688
4355,2025-11-04,2026-01-02,14362
4356,2025-08-30,2025-10-24,13804
4356,2025-11-20,,13578
4357,2025-08-24,2025-09-13,6214
4357,2025-10-11,2025-10-31,6328
4357,2025-11-27,2025-12-18,6272
4358,2025-08-07,2025-10-01,15772
4358,2025-10-27,2025-12-18,15822
4358,2026-01-11,,15807
4359,2025-10-11,2025-10-31,5261
4359,2025-12-17,2026-01-10,5310
4360,2025-08-09,2025-09-05,1036
4360,2025-09-27,2025-10-24,1038
4360,2025-11-15,2025-12-12,1033
4360,2026-01-07,,1048
4361,2025-08-20,2025-09-16,1165
4361,2025-10-09,2025-11-05,1161
4361,2025-11-27,2025-12-28,1150
4362,2025-08-19,2025-10-07,15153
4362,2025-10-29,2025-12-27,14734
4363,2025-07-24,2025-09-15,16316
4363,2025-10-07,2025-11-26,15895
4363,2025-12-18,,16193
4364,2025-09-16,2025-10-13,1888
4364,2025-11-04,2025-12-01,1907
4364,2025-12-27,,1896
4366,2025-08-08,2025-09-04,1255
4366,2025-09-26,2025-10-23,1239
4366,2025-11-14,2025-12-11,1283
4366,2026-01-05,,1255
4367,2025-08-29,2025-09-18,5885
4367,2025-10-24,2025-11-13,5901
4367,2025-12-31,,5878
4368,2025-08-18,2025-10-10,14441
4368,2025-11-05,2025-12-28,14436
4369,2025-07-28,2025-09-16,13830
4369,2025-10-08,2025-11-28,13437
4369,2025-12-27,,13582
4370,2025-07-29,2025-09-22,14701
4370,2025-10-15,2025-12-04,15151
4370,2025-12-29,,14620
4371,2025-09-02,2025-09-29,1474
4371,2025-10-22,2025-11-18,1457
4371,2025-12-11,2026-01-11,1493
4372,2025-08-06,2025-09-02,717
4372,2025-09-24,2025-10-21,726
4372,2025-11-12,2025-12-09,726
4372,2026-01-03,,729
4373,2025-07-21,2025-09-14,14304
4373,2025-10-07,2025-11-29,14174
4373,2025-12-26,,13935
4374,2025-06-16,2025-09-06,769
4374,2025-09-30,2025-12-13,766
4374,2025-12-14,2025-12-14,
4374,2026-01-07,,810
4375,2025-09-25,2025-12-07,631
4375,2026-01-08,,637
4376,2025-09-19,2025-10-16,1545
4376,2025-11-09,2025-12-06,1543
4376,2026-01-01,,1540
4377,2025-08-05,2025-09-01,1339
4377,2025-09-23,2025-10-20,1316
4377,2025-11-12,2025-12-09,1323
4377,2026-01-05,,1327
4378,2025-08-23,2025-09-19,556
4378,2025-10-11,2025-11-07,558
4378,2025-11-30,2025-12-31,555
4379,2024-09-27,2025-10-31,16612
4379,2025-11-25,,16310
4380,2025-07-19,2025-09-06,14826
4380,2025-09-29,2025-11-22,14733
4380,2025-12-15,,15407
4381,2025-08-15,2025-09-11,734
4381,2025-10-04,2025-10-31,738
4381,2025-11-22,2025-12-20,738
4382,2025-09-12,2025-11-01,15909
4382,2025-11-24,,15735
4383,2025-08-31,2025-09-27,1128
4383,2025-10-19,2025-11-15,1101
4383,2025-12-07,2026-01-07,1106
4384,2025-07-30,2025-10-07,759
4384,2025-10-29,,776
4385,2025-09-05,2025-10-02,781
4385,2025-10-27,2025-11-23,777
4385,2025-12-16,,798
4386,2025-09-04,2025-10-01,2670
4386,2025-10-23,2025-11-19,2663
4386,2025-12-12,2026-01-12,2652
4387,2025-08-03,2025-09-27,13850
4387,2025-10-19,2025-12-10,14268
4387,2026-01-09,,13968
4388,2025-08-14,2025-09-10,1934
4388,2025-10-05,2025-11-01,1906
4388,2025-11-23,2025-12-21,1915
4389,2025-09-15,2025-10-12,1456
4389,2025-11-06,2025-12-03,1431
4389,2025-12-28,,1429
4390,2024-10-14,2025-11-17,17469
4390,2025-12-10,,17212
4391,2025-08-04,2025-08-31,2552
4391,2025-09-23,2025-10-20,2528
4391,2025-11-11,2025-12-08,2548
4391,2026-01-04,,2533
4392,2025-09-04,2025-09-24,5780
4392,2025-10-25,2025-11-14,5735
4392,2025-12-26,,5476
4393,2025-08-11,2025-10-04,15689
4393,2025-10-29,2025-12-18,15649
4394,2025-08-08,2025-09-25,15758
4394,2025-10-22,2025-12-12,15613
4394,2026-01-07,,15648
4395,2025-08-22,2025-09-18,881
4395,2025-10-10,2025-11-06,882
4395,2025-11-28,2025-12-29,890
4396,2025-09-02,2025-09-22,6105
4396,2025-10-16,2025-11-05,6233
4396,2025-12-07,2025-12-31,6239
4397,2025-07-23,2025-09-10,12892
4397,2025-10-02,2025-11-20,12648
4397,2025-12-14,,12922
4398,2025-08-30,2025-09-19,5321
4398,2025-10-28,2025-11-17,5419
4398,2025-12-31,,5397
4399,2025-08-05,2025-09-01,1580
4399,2025-09-24,2025-10-21,1584
4399,2025-11-12,2025-12-09,1575
4399,2026-01-06,,1566
4400,2025-08-20,2025-09-16,1358
4400,2025-10-10,2025-11-06,1355
4400,2025-11-28,2025-12-29,1365
4401,2025-08-13,2025-09-09,2059
4401,2025-10-01,2025-10-28,2075
4401,2025-11-19,2025-12-17,2098
4401,2026-01-10,,2097
4402,2025-09-02,2025-09-22,5117
4402,2025-11-09,2025-11-29,4940
4402,2026-01-13,,4869
4403,2025-07-31,2025-09-21,12553
4403,2025-10-16,2025-12-08,12197
4403,2026-01-04,,12280
4404,2025-08-06,2025-09-02,1108
4404,2025-09-28,2025-10-25,1111
4404,2025-11-17,2025-12-15,1128
4405,2025-08-15,2025-10-05,13195
4405,2025-11-02,2025-12-27,13632
4406,2025-08-24,2025-10-17,16001
4406,2025-11-09,2026-01-04,16128
4407,2025-09-18,2025-10-15,1514
4407,2025-11-06,2025-12-03,1488
4407,2025-12-28,,1515
4408,2025-08-24,2025-10-16,14041
4408,2025-11-08,2026-01-04,13473
4409,2025-08-26,2025-09-22,1627
4409,2025-10-15,2025-11-11,1641
4409,2025-12-03,2026-01-03,1618
4410,2025-09-05,2025-09-25,5428
4410,2025-11-03,2025-11-23,5432
4410,2026-01-13,,5210
4411,2025-07-25,2025-09-12,13549
4411,2025-10-05,2025-11-27,13519
4411,2025-12-20,,13666
4412,2025-08-15,2025-09-04,5966
4412,2025-10-02,2025-10-22,6122
4412,2025-12-01,2025-12-25,6189
4413,2025-09-02,2025-10-26,13805
4413,2025-11-17,2026-01-10,13606
4414,2025-08-05,2025-09-01,2722
4414,2025-09-23,2025-10-20,2730
4414,2025-11-11,2025-12-08,2712
4414,2026-01-03,,2687
4415,2025-03-14,,20337
4416,2025-09-22,2025-11-13,12660
4416,2025-12-07,,12822
4417,2025-08-24,2025-09-20,1615
4417,2025-10-13,2025-11-09,1626
4417,2025-12-03,2026-01-03,1595
4418,2025-09-10,2025-11-02,15163
4418,2025-11-25,,16041
4419,2025-08-01,2025-09-20,14236
4419,2025-10-12,2025-11-29,14949
4419,2025-12-22,,14382
4420,2025-08-01,2025-09-20,13753
4420,2025-10-13,2025-12-07,13760
4420,2026-01-03,,13987
4421,2025-08-03,2025-09-21,16194
4421,2025-10-15,2025-12-03,16215
4421,2025-12-28,,15861
4422,2025-02-27,,19764
4423,2025-09-20,2025-11-14,13209
4423,2025-12-12,,12564
4424,2025-09-08,2025-09-28,7205
4424,2025-10-20,2025-11-09,7270
4424,2025-12-01,2025-12-25,6881
4425,2025-08-31,,18198
4426,2025-08-01,2025-10-23,1173
4426,2025-11-14,,1151
4427,2025-08-19,2025-09-15,1177
4427,2025-10-07,2025-11-03,1178
4427,2025-11-25,2025-12-26,1172
4428,2025-07-09,2025-09-02,13665
4428,2025-09-29,2025-11-20,13244
4428,2025-12-14,,13168
4429,2025-09-17,2025-11-04,13653
4429,2025-11-26,,13433
4431,2025-08-22,2025-09-18,1109
4431,2025-10-11,2025-11-07,1110
4431,2025-11-30,2025-12-31,1096
4432,2025-09-17,2025-11-05,14917
4432,2025-11-30,,14704
4433,2025-09-24,2025-10-14,6197
4433,2025-11-11,2025-12-01,6203
4433,2026-01-07,,6086
4434,2025-08-29,2025-09-25,1643
4434,2025-10-18,2025-11-14,1666
4434,2025-12-06,2026-01-06,1668
4435,2025-07-27,2025-09-20,14429
4435,2025-10-13,2025-12-05,14790
4435,2026-01-01,,14547
4436,2025-08-11,2025-09-07,1543
4436,2025-09-30,2025-10-27,1546
4436,2025-11-18,2025-12-16,1537
4436,2026-01-09,,1517
4437,2025-07-29,2025-09-21,15339
4437,2025-10-13,2025-11-30,14552
4437,2025-12-22,,15077
4438,2025-08-30,2025-10-19,15461
4438,2025-11-11,2026-01-09,16007
4439,2025-08-13,2025-09-09,1591
4439,2025-10-02,2025-10-29,1640
4439,2025-11-22,2025-12-20,1606
4440,2025-08-19,2025-09-08,6318
4440,2025-10-04,2025-10-24,6400
4440,2025-11-23,2025-12-13,6267
4440,2025-12-14,2025-12-14,
4441,2025-07-15,2025-09-01,12851
4441,2025-09-24,2025-11-13,13397
4441,2025-12-07,,12956
4442,2025-08-28,2025-10-21,13238
4442,2025-11-12,2026-01-07,13176
4443,2025-09-17,2025-11-06,12502
4443,2025-11-30,,12988
4444,2025-08-05,2025-09-25,15255
4444,2025-10-17,2025-12-06,15099
4444,2025-12-31,,15368
4445,2025-07-15,2025-09-01,14786
4445,2025-09-23,2025-11-15,15126
4445,2025-12-10,,14320
4446,2025-07-18,2025-09-11,14058
4446,2025-10-03,2025-11-25,13606
4446,2025-12-17,,14164
4447,2025-08-01,2025-09-18,16128
4447,2025-10-11,2025-12-02,15996
4447,2026-01-01,,16715
4448,2025-08-11,2025-10-29,760
4448,2025-11-20,,729
4449,2025-07-29,2025-09-16,12325
4449,2025-10-08,2025-11-26,12431
4449,2025-12-22,,12456
4450,2025-08-29,2025-09-25,1600
4450,2025-10-17,2025-11-13,1640
4450,2025-12-06,2026-01-06,1636
4451,2025-08-28,,18688
4452,2025-08-12,2025-09-08,2458
4452,2025-09-30,2025-10-27,2473
4452,2025-11-19,2025-12-17,2510
4452,2026-01-10,,2443
4454,2025-09-01,2025-10-24,15593
4454,2025-11-17,2026-01-09,16175
4455,2025-06-20,2025-08-31,862
4455,2025-09-23,2025-12-04,851
4455,2026-01-01,,860
4456,2025-08-23,2025-10-17,14676
4456,2025-11-08,2025-12-30,14740
4457,2025-08-28,2025-10-15,15038
4457,2025-11-11,2026-01-07,15567
4458,2025-09-12,2025-11-01,14861
4458,2025-11-25,,14427
4459,2025-09-01,2025-09-28,1845
4459,2025-10-20,2025-11-16,1845
4459,2025-12-08,2026-01-08,1858
4460,2025-08-10,,18114
4461,2025-09-19,2025-11-07,15246
4461,2025-11-29,,15043
4462,2025-09-08,2025-11-01,15164
4462,2025-11-25,,14669
4463,2025-09-17,2025-12-02,966
4463,2025-12-30,,965
4464,2025-07-23,2025-09-16,13996
4464,2025-10-10,2025-11-29,14468
4464,2025-12-28,,14149
4465,2025-09-08,2025-10-27,17392
4465,2025-11-24,,17949
4466,2025-07-29,2025-09-19,13973
4466,2025-10-14,2025-12-05,14137
4466,2025-12-30,,13697
4467,2025-08-18,2025-10-09,14727
4467,2025-10-31,2025-12-26,14440
4468,2025-08-08,2025-09-26,16821
4468,2025-10-19,2025-12-06,16636
4468,2026-01-02,,16849
4469,2025-09-01,2025-10-22,14889
4469,2025-11-13,2026-01-11,15014
4470,2025-08-25,2025-09-14,5753
4470,2025-10-18,2025-11-07,5584
4470,2025-12-22,,5577
4471,2025-08-21,2025-09-17,2810
4471,2025-10-09,2025-11-05,2777
4471,2025-11-27,2025-12-28,2819
4472,2025-08-06,2025-09-24,13557
4472,2025-10-17,2025-12-07,13733
4472,2026-01-01,,13608
4473,2024-12-04,2026-01-11,19830
4474,2025-08-10,2025-10-01,14140
4474,2025-10-27,2025-12-15,14542
4474,2026-01-11,,14930
4475,2025-09-10,2025-10-07,1951
4475,2025-10-29,2025-11-25,1907
4475,2025-12-17,,1924
4476,2025-08-25,2025-10-16,15998
4476,2025-11-07,2025-12-30,16711
4477,2025-10-17,2025-11-06,5051
4477,2025-12-22,,5219
4478,2025-08-13,2025-10-01,15441
4478,2025-10-24,2025-12-16,14898
4478,2026-01-13,,15458
4479,2025-10-11,2025-10-31,4579
4479,2025-12-14,2026-01-07,4664
4480,2025-09-11,2025-10-01,5750
4480,2025-11-03,2025-11-23,5605
4480,2026-01-06,,5763
4481,2025-08-17,2025-10-09,14972
4481,2025-11-01,2025-12-26,15185
4482,2025-08-02,2025-09-25,14687
4482,2025-10-17,2025-12-10,14074
4482,2026-01-04,,14521
4483,2025-10-04,2025-10-24,5493
4483,2025-11-29,2025-12-20,5448
4484,2025-09-19,2025-10-09,3658
4484,2025-11-01,2025-11-21,3698
4484,2025-12-14,2026-01-07,3788
4485,2025-09-03,2025-09-30,1095
4485,2025-10-22,2025-11-18,1070
4485,2025-12-10,2026-01-10,1072
4486,2025-08-03,2025-09-20,14440
4486,2025-10-12,2025-12-03,14454
4486,2026-01-01,,14930
4487,2025-09-16,2025-10-06,3921
4487,2025-10-30,2025-11-19,3690
4487,2025-12-12,2026-01-05,3791
4488,2025-09-27,2025-10-17,5188
4488,2025-12-11,2026-01-04,5018
4489,2025-09-04,2025-11-20,852
4489,2025-12-13,,857
4490,2025-01-15,,18073
4491,2025-08-08,2025-09-04,1151
4491,2025-09-26,2025-10-23,1170
4491,2025-11-17,2025-12-15,1162
4491,2026-01-09,,1163
4492,2025-07-28,2025-09-14,16682
4492,2025-10-06,2025-11-30,16536
4492,2025-12-22,,16527
4493,2025-09-01,2025-09-21,4967
4493,2025-11-01,2025-11-21,4869
4493,2026-01-01,,4825
4494,2025-04-26,,21784
4495,2025-08-05,2025-09-01,2203
4495,2025-09-24,2025-10-21,2207
4495,2025-11-12,2025-12-09,2145
4495,2026-01-03,,2186
4496,2025-08-22,2025-10-09,12866
4496,2025-11-02,2025-12-25,13173
4498,2025-08-12,2025-09-08,1314
4498,2025-09-30,2025-10-27,1328
4498,2025-11-19,2025-12-17,1314
4498,2026-01-12,,1311
4499,2025-08-09,2025-09-05,2186
4499,2025-09-28,2025-10-25,2123
4499,2025-11-16,2025-12-13,2198
4499,2025-12-14,2025-12-14,
4500,2025-09-18,2025-10-15,1140
4500,2025-11-06,2025-12-03,1161
4500,2025-12-29,,1148
4501,2025-09-20,2025-10-17,1637
4501,2025-11-08,2025-12-05,1609
4501,2025-12-30,,1627
4502,2025-09-04,2025-10-01,1413
4502,2025-10-23,2025-11-19,1422
4502,2025-12-11,2026-01-11,1420
4503,2025-08-11,2025-10-02,15308
4503,2025-10-26,2025-12-20,14838
4504,2025-07-16,2025-09-24,1037
4504,2025-10-20,2026-01-07,1079
4505,2025-09-19,2025-11-13,15499
4505,2025-12-05,,14918
4506,2025-08-21,2025-10-15,17267
4506,2025-11-08,2026-01-04,17012
4507,2025-08-01,2025-09-21,14148
4507,2025-10-13,2025-12-07,14125
4507,2026-01-03,,14634
4508,2024-12-07,,19012
4509,2025-09-19,2025-11-30,894
4509,2025-12-27,,876
4510,2025-09-10,2025-10-30,15443
4510,2025-11-23,,15614
4511,2025-07-30,2025-09-17,16460
4511,2025-10-10,2025-11-29,16331
4511,2025-12-21,,16307
4512,2025-09-19,2025-10-09,4136
4512,2025-11-09,2025-11-29,4114
4512,2025-12-27,,4126
4513,2025-08-12,2025-10-03,14004
4513,2025-10-27,2025-12-21,13572
4514,2025-04-23,,17264
4515,2025-05-16,,19636
4516,2025-09-04,2025-09-24,6054
4516,2025-10-25,2025-11-14,5833
4516,2025-12-30,,5848
4517,2025-08-28,2025-09-24,1540
4517,2025-10-16,2025-11-12,1562
4517,2025-12-04,2026-01-04,1576
4518,2025-09-02,2025-10-23,15998
4518,2025-11-17,2026-01-11,16812
4519,2025-07-26,2025-09-17,13065
4519,2025-10-09,2025-11-26,13069
4519,2025-12-18,,13169
4520,2025-09-03,2025-10-27,16159
4520,2025-11-19,,16055
4521,2025-07-14,2025-10-04,372
4521,2025-10-26,,382
4522,2025-07-14,2025-09-04,15574
4522,2025-09-29,2025-11-18,16005
4522,2025-12-10,,15800
4523,2025-07-18,2025-09-09,16166
4523,2025-10-01,2025-11-21,16252
4523,2025-12-17,,15958
4524,2025-08-01,2025-09-20,15959
4524,2025-10-12,2025-11-29,15931
4524,2025-12-22,,16317
4525,2025-07-06,2025-09-14,782
4525,2025-10-06,2025-12-15,796
4525,2026-01-09,,811
4526,2025-08-02,2025-10-21,1105
4526,2025-11-15,,1085
4527,2025-08-11,2025-08-31,5287
4527,2025-10-10,2025-10-30,5339
4527,2025-12-14,2026-01-07,5371
4528,2025-08-02,2025-09-22,12660
4528,2025-10-14,2025-12-06,12671
4528,2026-01-03,,12794
4529,2025-08-13,2025-10-03,13288
4529,2025-10-25,2025-12-16,13472
4529,2026-01-10,,13459
4530,2025-08-31,2025-09-27,1353
4530,2025-10-19,2025-11-15,1356
4530,2025-12-08,2026-01-08,1353
4531,2025-08-20,2025-09-16,2236
4531,2025-10-08,2025-11-04,2248
4531,2025-11-26,2025-12-27,2212
4533,2025-08-20,2025-09-16,1143
4533,2025-10-08,2025-11-04,1144
4533,2025-11-26,2025-12-27,1127
4534,2025-09-22,2025-10-19,791
4534,2025-11-10,2025-12-07,780
4534,2026-01-01,,788
4535,2025-08-07,2025-10-18,250
4535,2025-11-09,,254
4536,2025-06-23,2025-09-11,580
4536,2025-10-07,2025-12-27,573
4537,2025-09-06,2025-10-03,2367
4537,2025-10-25,2025-11-21,2365
4537,2025-12-13,,2296
4538,2025-09-06,2025-10-03,1452
4538,2025-10-26,2025-11-22,1475
4538,2025-12-14,,1470
4539,2025-09-07,2025-11-22,1107
4539,2025-12-14,,1115
4540,2025-09-24,2025-10-21,1479
4540,2025-11-12,2025-12-09,1490
4540,2026-01-03,,1472
4541,2025-08-24,2025-10-14,14870
4541,2025-11-09,2026-01-07,15009
4542,2025-07-31,2025-09-22,14759
4542,2025-10-14,2025-12-04,14046
4542,2025-12-30,,14324
4543,2025-08-05,2025-09-28,15766
4543,2025-10-23,2025-12-18,15163
4543,2026-01-12,,15857
4544,2025-07-10,2025-09-01,15746
4544,2025-09-23,2025-11-13,16058
4544,2025-12-06,,15722
4545,2025-07-27,2025-09-19,14662
4545,2025-10-13,2025-12-02,14421
4545,2025-12-28,,14603
4546,2025-09-23,2025-10-20,1483
4546,2025-11-11,2025-12-08,1483
4546,2026-01-02,,1482
4547,2025-09-19,2025-10-09,5913
4547,2025-11-09,2025-11-29,5727
4547,2026-01-11,,5907
4548,2025-06-21,2025-09-02,904
4548,2025-09-27,2025-12-06,921
4548,2025-12-31,,897
4549,2025-06-25,2025-09-08,1075
4549,2025-09-30,2025-12-19,1082
4549,2026-01-12,,1097
4550,2025-08-17,2025-10-08,15468
4550,2025-11-04,2025-12-28,15233
4551,2025-09-23,2025-11-14,15023
4551,2025-12-08,,15227
4552,2025-09-19,2025-10-16,1585
4552,2025-11-08,2025-12-05,1627
4552,2026-01-02,,1639
4553,2025-09-06,2025-10-31,15614
4553,2025-11-25,,15897
4554,2025-08-27,2025-10-21,14998
4554,2025-11-16,2026-01-09,15125
4555,2025-08-19,2025-09-15,1385
4555,2025-10-08,2025-11-04,1413
4555,2025-11-27,2025-12-28,1360
4556,2025-09-12,2025-10-09,1343
4556,2025-11-01,2025-11-28,1353
4556,2025-12-22,,1346
4557,2025-09-16,2025-11-06,14280
4557,2025-12-04,,14665
4558,2025-08-09,2025-09-05,1500
4558,2025-09-27,2025-10-24,1492
4558,2025-11-16,2025-12-13,1495
4558,2025-12-14,2025-12-14,
4559,2025-08-09,2025-09-05,1511
4559,2025-09-28,2025-10-25,1517
4559,2025-11-17,2025-12-15,1528
4559,2026-01-11,,1530
4560,2025-08-25,2025-09-14,4075
4560,2025-10-07,2025-10-27,4013
4560,2025-11-18,2025-12-08,4023
4560,2026-01-02,,4080
4561,2025-09-28,2025-10-18,4792
4561,2025-12-04,2025-12-28,4845
4562,2025-08-07,2025-10-29,892
4562,2025-11-20,,899
4563,2025-09-21,2025-10-18,948
4563,2025-11-09,2025-12-06,958
4563,2025-12-31,,963
4564,2025-09-06,2025-10-28,16287
4564,2025-11-20,,16941
4565,2025-09-15,2025-10-12,2084
4565,2025-11-03,2025-11-30,2136
4565,2025-12-30,,2132
4566,2025-09-08,2025-09-28,4509
4566,2025-11-07,2025-11-27,4428
4566,2026-01-07,,4373
4567,2025-10-07,2025-10-27,4283
4567,2025-11-27,2025-12-18,4314
4568,2025-07-02,2025-09-19,364
4568,2025-10-12,2025-12-26,381
4569,2025-09-22,2025-10-19,1160
4569,2025-11-11,2025-12-08,1148
4569,2026-01-05,,1148
4570,2025-09-11,2025-12-01,773
4570,2025-12-26,,752
4571,2025-07-30,2025-09-18,14933
4571,2025-10-10,2025-11-28,14870
4571,2025-12-21,,15436
4572,2025-07-22,2025-09-08,16965
4572,2025-10-01,2025-11-20,16832
4572,2025-12-15,,16085
4573,2025-07-25,2025-09-11,15095
4573,2025-10-05,2025-11-28,14768
4573,2025-12-20,,14664
4574,2025-08-25,2025-10-15,14190
4574,2025-11-07,2025-12-31,14046
4575,2025-08-15,2025-09-04,5437
4575,2025-10-11,2025-10-31,5419
4575,2025-12-05,2025-12-29,5727
4576,2025-08-17,2025-09-06,4431
4576,2025-10-29,2025-11-18,4405
4576,2025-12-31,,4436
4577,2025-09-10,2025-11-28,817
4577,2025-12-22,,816
4578,2025-07-15,2025-09-01,14716
4578,2025-09-27,2025-11-15,14860
4578,2025-12-10,,14402
4579,2025-08-08,2025-09-04,2219
4579,2025-09-26,2025-10-23,2215
4579,2025-11-15,2025-12-12,2236
4579,2026-01-06,,2213
4580,2025-08-13,2025-09-09,1517
4580,2025-10-01,2025-10-28,1489
4580,2025-11-21,2025-12-19,1500
4580,2026-01-12,,1511
4581,2025-09-09,2025-10-06,777
4581,2025-10-28,2025-11-24,770
4581,2025-12-19,,763
4582,2025-09-06,2025-10-26,14610
4582,2025-11-21,,14709
4583,2025-09-03,2025-09-30,1451
4583,2025-10-22,2025-11-18,1481
4583,2025-12-10,2026-01-10,1470
4584,2025-08-18,2025-09-07,6994
4584,2025-09-29,2025-10-19,6975
4584,2025-11-10,2025-11-30,6903
4584,2025-12-26,,7101
4585,2025-09-14,2025-10-04,4012
4585,2025-10-29,2025-11-18,3887
4585,2025-12-11,2026-01-04,3766
4586,2025-08-18,2025-09-14,1896
4586,2025-10-06,2025-11-02,1918
4586,2025-11-24,2025-12-25,1882
4587,2025-09-20,2025-10-17,744
4587,2025-11-08,2025-12-05,729
4587,2025-12-30,,719
4588,2025-07-12,2025-09-02,12198
4588,2025-09-26,2025-11-17,12176
4588,2025-12-10,,12529
4589,2025-08-10,2025-09-06,2313
4589,2025-09-28,2025-10-25,2303
4589,2025-11-17,2025-12-15,2339
4590,2025-09-17,2025-11-07,16435
4590,2025-12-01,,16171
4592,2025-09-12,2025-10-09,1439
4592,2025-10-31,2025-11-27,1420
4592,2025-12-19,,1407
4593,2025-08-27,2025-10-19,16998
4593,2025-11-10,2026-01-04,17049
4594,2025-08-24,2025-09-13,4096
4594,2025-10-05,2025-10-25,4228
4594,2025-11-18,2025-12-08,3859
4594,2026-01-06,,3846
4595,2025-08-29,2025-09-18,5832
4595,2025-10-20,2025-11-09,5791
4595,2025-12-19,2026-01-06,5796
4596,2025-09-18,2025-11-06,15862
4596,2025-11-30,,16298
4597,2025-09-21,2025-11-15,16354
4597,2025-12-08,,16517
4598,2025-08-31,2025-09-27,1003
4598,2025-10-19,2025-11-15,1000
4598,2025-12-07,2026-01-07,1006
