"date","source_farm","dest_farm","volume"
2025-11-20,278,8028,2409
2025-11-20,902,5261,2600
2025-11-20,902,8681,4278
2025-11-20,2121,8421,4402
2025-11-20,2156,247,2222
2025-11-20,2156,1548,1216
2025-11-20,2156,2188,2541
2025-11-20,3311,2516,1021
2025-11-20,3311,2747,2804
2025-11-20,3311,3146,795
2025-11-20,3795,7012,3054
2025-11-20,3795,7140,3201
2025-11-20,3920,4638,1449
2025-11-20,3920,6603,2584
2025-11-20,3920,9000,2429
2025-11-20,4487,3886,883
2025-11-20,4487,6841,2807
2025-11-20,4667,6141,3213
2025-11-20,4667,6788,3099
2025-11-20,4676,7109,3930
2025-11-20,5067,4251,1149
2025-11-20,5067,6422,3095
2025-11-20,5121,2212,921
2025-11-20,5121,4808,1161
2025-11-20,5121,5564,3310
2025-11-20,5412,6778,3681
2025-11-20,5436,5700,3736
2025-11-20,5524,7901,3476
2025-11-20,5524,9139,2226
2025-11-20,5825,5119,1800
2025-11-20,5825,5284,3930
2025-11-20,5995,2275,1497
2025-11-20,5995,6257,2649
2025-11-20,6542,310,2339
2025-11-20,6542,1377,1288
2025-11-20,6542,6784,2188
2025-11-20,6702,2250,2395
2025-11-20,6702,3217,1739
2025-11-20,6702,3276,1518
2025-11-20,8025,5715,3939
2025-11-21,327,6,1762
2025-11-21,327,1590,1228
2025-11-21,327,4613,2148
2025-11-21,2023,4788,660
2025-11-21,2023,8145,3175
2025-11-21,2981,2213,2627
2025-11-21,2981,2256,1605
2025-11-21,2981,7868,3106
2025-11-21,3039,555,1953
2025-11-21,3039,2422,2224
2025-11-21,3039,6149,2282
2025-11-21,4313,2195,1805
2025-11-21,4313,5373,2554
2025-11-21,4313,6125,2661
2025-11-21,4314,4107,1219
2025-11-21,4314,5021,1177
2025-11-21,4314,7893,2826
2025-11-21,5516,6084,1584
2025-11-21,5516,6794,2803
2025-11-21,5516,8401,2558
2025-11-21,7096,312,2069
2025-11-21,7096,502,1866
2025-11-21,7096,2976,1694
2025-11-21,7542,706,1756
2025-11-21,7542,7257,3344
2025-11-21,7678,4856,1746
2025-11-21,7678,9002,3327
2025-11-21,7833,6235,3539
2025-11-21,7833,8660,3002
2025-11-21,8014,584,1665
2025-11-21,8014,2672,1423
2025-11-21,8014,8708,3305
2025-11-21,8201,379,1058
2025-11-21,8201,1642,2057
2025-11-21,8201,8428,2689
2025-11-21,8427,6898,3258
2025-11-21,8427,7990,3130
2025-11-21,8470,2874,664
2025-11-21,8470,4580,1500
2025-11-21,8470,9013,2257
2025-11-21,8832,6878,3080
2025-11-21,8832,8373,3994
2025-11-21,8951,3287,1381
2025-11-21,8951,3794,1062
2025-11-21,8951,8948,2796
2025-11-21,9145,5433,4598
2025-11-22,176,7617,2094
2025-11-22,176,8255,2196
2025-11-22,365,5937,3750
2025-11-22,365,8805,3223
2025-11-22,466,4352,1548
2025-11-22,466,4766,2124
2025-11-22,684,904,721
2025-11-22,684,6129,3384
2025-11-22,696,269,1016
2025-11-22,696,396,1604
2025-11-22,696,1762,1114
2025-11-22,887,2938,1764
2025-11-22,887,8774,2681
2025-11-22,1514,1288,1887
2025-11-22,1514,6005,3706
2025-11-22,2219,6495,4561
2025-11-22,3091,3265,639
2025-11-22,3091,5970,3319
2025-11-22,3536,2642,1584
2025-11-22,3536,2955,580
2025-11-22,3536,4045,1552
2025-11-22,3947,302,1028
2025-11-22,3947,3761,1923
2025-11-22,3947,4009,1577
2025-11-22,3972,5982,2790
2025-11-22,3972,6291,3766
2025-11-22,3975,3881,1062
2025-11-22,3975,4969,1924
2025-11-22,3975,8593,3889
2025-11-22,4060,3892,663
2025-11-22,4060,3943,1458
2025-11-22,4060,6973,2333
2025-11-22,4484,6105,3698
2025-11-22,4493,3266,1633
2025-11-22,4493,3648,1581
2025-11-22,4493,4080,1655
2025-11-22,4634,6202,4067
2025-11-22,4670,3017,1663
2025-11-22,4670,4166,1496
2025-11-22,4670,6098,3218
2025-11-22,4863,1814,1333
2025-11-22,4863,7712,2981
2025-11-22,4863,8986,1891
2025-11-22,4944,4381,738
2025-11-22,4944,5897,3465
2025-11-22,4944,6894,2955
2025-11-22,4966,2657,2288
2025-11-22,4966,7359,3872
2025-11-22,5407,4803,1700
2025-11-22,5407,7706,3103
2025-11-22,6423,5028,1383
2025-11-22,6423,6318,3225
2025-11-22,6561,2287,813
2025-11-22,6561,8910,4375
2025-11-22,6701,5092,1731
2025-11-22,6701,8932,1742
2025-11-22,7414,4904,675
2025-11-22,7414,5671,3858
2025-11-22,7949,5147,1752
2025-11-22,7949,6601,3109
2025-11-22,8132,3230,1190
2025-11-22,8132,3629,1764
2025-11-22,8132,4439,1606
2025-11-22,8149,8727,4480
2025-11-22,9129,2983,1988
2025-11-22,9129,5443,3354
2025-11-23,417,4271,1033
2025-11-23,417,8265,3453
2025-11-23,486,1044,977
2025-11-23,486,1850,2036
2025-11-23,486,2020,1039
2025-11-23,870,3191,1735
2025-11-23,870,5367,3161
2025-11-23,1099,573,2168
2025-11-23,1099,5424,4061
2025-11-23,1825,662,982
2025-11-23,1825,1391,1610
2025-11-23,1825,1947,1478
2025-11-23,2202,7397,3651
2025-11-23,2202,7452,3553
2025-11-23,3130,7393,3921
2025-11-23,3354,3403,1923
2025-11-23,3354,6882,3234
2025-11-23,3423,2429,1892
2025-11-23,3423,3626,1992
2025-11-23,3423,7248,3483
2025-11-23,3535,1400,2603
2025-11-23,3535,7480,3857
2025-11-23,3556,2330,830
2025-11-23,3556,2531,2008
2025-11-23,3556,2793,2132
2025-11-23,3578,2916,1420
2025-11-23,3578,6891,1882
2025-11-23,3578,7545,2768
2025-11-23,5140,5513,3968
2025-11-23,5504,5517,4462
2025-11-23,5504,6344,3220
2025-11-23,5623,5377,3690
2025-11-23,6182,130,2253
2025-11-23,6182,611,1064
2025-11-23,6182,8682,3021
2025-11-23,6432,5710,3219
2025-11-23,6432,9024,3318
2025-11-23,6505,8514,3750
2025-11-23,6871,7591,3916
2025-11-23,6922,6748,4079
2025-11-23,7079,4388,1915
2025-11-23,7079,6152,2384
2025-11-23,7656,3645,1231
2025-11-23,7656,3692,1474
2025-11-23,7656,3836,1554
2025-11-23,7717,785,1431
2025-11-23,7717,1491,2945
2025-11-23,7717,6208,2347
2025-11-23,8111,2347,3020
2025-11-23,8111,3989,2165
2025-11-23,8246,4073,1396
2025-11-23,8246,4708,2220
2025-11-23,8779,452,1146
2025-11-23,8779,2591,883
2025-11-23,8779,3800,2323
2025-11-23,9097,7365,4795
2025-11-24,102,582,1111
2025-11-24,102,776,1420
2025-11-24,102,4586,1882
2025-11-24,142,5942,3190
2025-11-24,142,8288,3469
2025-11-24,1386,2768,1792
2025-11-24,1386,3545,2553
2025-11-24,1386,7450,2110
2025-11-24,2791,8363,3595
2025-11-24,2853,1031,1851
2025-11-24,2853,2088,2266
2025-11-24,2853,6707,1881
2025-11-24,2901,3863,717
2025-11-24,2901,6672,2648
2025-11-24,2901,8461,3017
2025-11-24,3502,2472,1211
2025-11-24,3502,4153,2343
2025-11-24,3597,2954,1178
2025-11-24,3597,3033,994
2025-11-24,3597,8324,2851
2025-11-24,3864,2762,1336
2025-11-24,3864,2851,1568
2025-11-24,3864,5763,2749
2025-11-24,4002,2829,1530
2025-11-24,4002,6510,3839
2025-11-24,4410,1187,1544
2025-11-24,4410,1845,1195
2025-11-24,4410,5442,2693
2025-11-24,4480,1747,2046
2025-11-24,4480,4673,703
2025-11-24,4480,7673,2856
2025-11-24,4773,2798,589
2025-11-24,4773,8740,3444
2025-11-24,5081,1976,1112
2025-11-24,5081,4855,982
2025-11-24,5081,5673,3151
2025-11-24,5235,6113,3319
2025-11-24,5235,7932,3278
2025-11-24,5400,125,1821
2025-11-24,5400,551,2023
2025-11-24,5400,5215,1963
2025-11-24,5702,5657,3838
2025-11-24,5714,5226,650
2025-11-24,5714,5993,3209
2025-11-24,5718,267,1580
2025-11-24,5718,6984,3594
2025-11-24,5884,1589,1660
2025-11-24,5884,1991,1130
2025-11-24,5884,7812,3010
2025-11-24,5974,3542,950
2025-11-24,5974,7408,3149
2025-11-24,6351,4674,1678
2025-11-24,6351,5311,3416
2025-11-24,6498,2414,1296
2025-11-24,6498,5617,3456
2025-11-24,7443,6575,2683
2025-11-24,7443,9106,2856
2025-11-24,7815,3255,1842
2025-11-24,7815,6571,2560
2025-11-24,7815,7297,3316
2025-11-24,7927,5333,2935
2025-11-24,7927,7273,3336
2025-11-24,8556,4790,1311
2025-11-24,8556,6630,2928
2025-11-24,8572,1291,2209
2025-11-24,8572,6110,2739
2025-11-24,8675,4236,778
2025-11-24,8675,9009,2734
2025-11-24,8761,5426,1937
2025-11-24,8761,8186,3233
2025-11-24,8767,2676,1138
2025-11-24,8767,3956,2410
2025-11-24,8998,301,1832
2025-11-24,8998,1495,782
2025-11-24,8998,6825,2297
2025-11-24,9114,350,1561
2025-11-24,9114,400,1158
2025-11-24,9114,448,1125
2025-11-25,263,1167,1493
2025-11-25,263,2102,1672
2025-11-25,263,8249,3040
2025-11-25,376,5183,2186
2025-11-25,376,7878,3603
2025-11-25,727,8183,2514
2025-11-25,727,8787,4123
2025-11-25,2100,92,996
2025-11-25,2100,1260,1748
2025-11-25,2100,6566,2766
2025-11-25,2711,2351,1319
2025-11-25,2711,2993,529
2025-11-25,2711,4739,2956
2025-11-25,2924,3731,1240
2025-11-25,2924,8743,3081
2025-11-25,2924,9159,1792
2025-11-25,3673,3742,1716
2025-11-25,3673,6069,2538
2025-11-25,4105,607,1326
2025-11-25,4105,787,1947
2025-11-25,4105,2044,1122
2025-11-25,4833,2391,1620
2025-11-25,4833,3075,1578
2025-11-25,4833,3111,1103
2025-11-25,4870,1168,2079
2025-11-25,4870,8079,3594
2025-11-25,5207,5389,3119
2025-11-25,5207,6594,3261
2025-11-25,5480,2334,1043
2025-11-25,5480,7108,3620
2025-11-25,5813,751,978
2025-11-25,5813,5406,3296
2025-11-25,6723,7233,2285
2025-11-25,6723,7763,3084
2025-11-25,6995,600,2095
2025-11-25,6995,1740,697
2025-11-25,6995,6662,2767
2025-11-25,7095,4817,1752
2025-11-25,7095,7900,3322
2025-11-25,7343,2356,1456
2025-11-25,7343,4115,1758
2025-11-25,7343,8536,1724
2025-11-25,7596,4427,1172
2025-11-25,7596,5871,2951
2025-11-25,7596,8751,3526
2025-11-25,7613,3151,1050
2025-11-25,7613,3156,1269
2025-11-25,7613,7468,2513
2025-11-25,7645,6133,4699
2025-11-25,7752,2249,1115
2025-11-25,7752,4076,1446
2025-11-25,7752,8797,3523
2025-11-25,7837,740,1038
2025-11-25,7837,6492,3925
2025-11-25,8154,5402,3348
2025-11-25,8154,8625,2750
2025-11-25,8182,808,760
2025-11-25,8182,1972,1829
2025-11-25,8182,5298,2886
2025-11-25,8291,1509,724
2025-11-25,8291,3321,1487
2025-11-25,8291,6341,2372
2025-11-25,8760,5781,3930
2025-11-25,8760,8586,2554
2025-11-25,9093,5708,4842
2025-11-26,151,4715,1211
2025-11-26,151,4831,684
2025-11-26,151,6636,3485
2025-11-26,690,515,1022
2025-11-26,690,1664,2517
2025-11-26,690,4284,1711
2025-11-26,1128,5899,3455
2025-11-26,1128,7691,3272
2025-11-26,1364,9005,3575
2025-11-26,2180,4103,2245
2025-11-26,2180,4304,1376
2025-11-26,2180,9063,3039
2025-11-26,3086,7631,2849
2025-11-26,3086,8302,4188
2025-11-26,3165,1928,1165
2025-11-26,3165,7348,3155
2025-11-26,3165,7549,3331
2025-11-26,3693,2935,1549
2025-11-26,3693,4066,658
2025-11-26,3693,8362,2291
2025-11-26,3895,436,1915
2025-11-26,3895,2417,2055
2025-11-26,4283,3261,1260
2025-11-26,4283,8686,2880
2025-11-26,4679,2845,1394
2025-11-26,4679,3841,1330
2025-11-26,4679,4761,1040
2025-11-26,5459,686,1948
2025-11-26,5459,4227,1592
2025-11-26,6319,385,1818
2025-11-26,6319,5609,2817
2025-11-26,6809,212,607
2025-11-26,6809,6902,3363
2025-11-26,6979,3393,1477
2025-11-26,6979,4531,2212
2025-11-26,7915,2227,2083
2025-11-26,7915,5940,3473
2025-11-26,8117,3905,2107
2025-11-26,8117,5378,2629
2025-11-26,8963,4533,1127
2025-11-26,8963,6398,2216
2025-11-26,8963,6969,2132
2025-11-27,73,1253,1116
2025-11-27,73,1513,2381
2025-11-27,73,8430,3074
2025-11-27,258,7685,4099
2025-11-27,270,1480,2123
2025-11-27,270,1594,1526
2025-11-27,270,7218,1731
2025-11-27,1019,4361,1150
2025-11-27,1019,4555,1360
2025-11-27,1019,4946,1464
2025-11-27,1872,299,1273
2025-11-27,1872,716,504
2025-11-27,1872,9053,3802
2025-11-27,3056,2656,1746
2025-11-27,3056,3759,2887
2025-11-27,3056,4008,1179
2025-11-27,3240,1844,1003
2025-11-27,3240,6513,3444
2025-11-27,3420,7156,3464
2025-11-27,3573,849,957
2025-11-27,3573,7762,3077
2025-11-27,4102,2944,2068
2025-11-27,4102,3638,1531
2025-11-27,4102,3789,1716
2025-11-27,4245,4124,1922
2025-11-27,4245,4878,876
2025-11-27,4245,8519,3526
2025-11-27,4279,8115,3899
2025-11-27,4665,3650,1145
2025-11-27,4665,5973,2106
2025-11-27,4665,8719,3370
2025-11-27,4767,2201,825
2025-11-27,4767,2509,1801
2025-11-27,4767,2814,2139
2025-11-27,4785,186,1455
2025-11-27,4785,2025,750
2025-11-27,4785,8894,3963
2025-11-27,5287,6338,3828
2025-11-27,5349,6934,3522
2025-11-27,5508,4471,2819
2025-11-27,5508,5383,3665
2025-11-27,5664,1186,1000
2025-11-27,5664,1807,2693
2025-11-27,5664,5774,2671
2025-11-27,6159,6738,2509
2025-11-27,6159,8567,3933
2025-11-27,7207,570,2797
2025-11-27,7207,1489,1449
2025-11-27,7207,1692,1134
2025-11-27,8960,5606,3747
2025-11-27,9098,2499,1218
2025-11-27,9098,2786,635
2025-11-27,9098,7351,4131
2025-11-27,9116,4220,2042
2025-11-27,9116,5397,2831
2025-11-27,9116,6315,2239
2025-11-28,218,87,1442
2025-11-28,218,2141,2000
2025-11-28,1133,1292,1501
2025-11-28,1133,5809,2172
2025-11-28,1133,6847,3178
2025-11-28,1398,6843,3935
2025-11-28,1424,7626,1961
2025-11-28,1424,9137,2374
2025-11-28,1852,7860,3888
2025-11-28,2086,31,932
2025-11-28,2086,979,1378
2025-11-28,2086,6169,3148
2025-11-28,2418,8666,4768
2025-11-28,2420,3116,841
2025-11-28,2420,4122,1802
2025-11-28,2420,4197,1509
2025-11-28,2828,7346,3363
2025-11-28,4296,44,1472
2025-11-28,4296,252,2109
2025-11-28,4296,7652,3784
2025-11-28,4566,950,1555
2025-11-28,4566,1851,981
2025-11-28,4566,4307,1892
2025-11-28,4678,3730,1678
2025-11-28,4678,5762,3308
2025-11-28,5299,6502,3091
2025-11-28,5299,8018,3111
2025-11-28,5469,9126,3712
2025-11-28,5818,4395,890
2025-11-28,5818,5420,2117
2025-11-28,5818,8281,2954
2025-11-28,6172,523,2069
2025-11-28,6172,1980,2415
2025-11-28,6172,5900,3549
2025-11-28,6617,2638,987
2025-11-28,6617,7124,3170
2025-11-28,7148,2353,1975
2025-11-28,7148,4070,817
2025-11-28,7148,4801,2393
2025-11-28,7381,6343,3683
2025-11-28,8078,1870,521
2025-11-28,8078,8778,2251
2025-11-28,8078,9107,2973
2025-11-28,8193,3263,610
2025-11-28,8193,6302,2812
2025-11-28,8193,7155,2974
2025-11-28,8597,4605,1227
2025-11-28,8597,7392,3169
2025-11-28,8772,2461,1237
2025-11-28,8772,4400,1365
2025-11-28,8772,7312,2295
2025-11-28,8830,6073,3526
2025-11-28,8852,4967,1642
2025-11-28,8852,7446,2793
2025-11-28,8852,8141,2428
2025-11-28,8966,5431,2829
2025-11-28,8966,8098,2651
2025-11-28,8966,8640,2422
2025-11-28,8989,5253,1203
2025-11-28,8989,6987,3513
2025-11-29,79,2315,2512
2025-11-29,79,5449,2958
2025-11-29,465,2927,1424
2025-11-29,465,3491,1549
2025-11-29,465,5645,4247
2025-11-29,710,6288,2687
2025-11-29,710,8732,2179
2025-11-29,897,5395,3855
2025-11-29,958,6093,4062
2025-11-29,1062,1416,1902
2025-11-29,1062,5586,3213
2025-11-29,1525,4635,1336
2025-11-29,1525,5992,3082
2025-11-29,1525,6124,3108
2025-11-29,2215,4914,1750
2025-11-29,2215,8927,4128
2025-11-29,2680,9017,3772
2025-11-29,2943,641,1508
2025-11-29,2943,1540,1607
2025-11-29,2943,6978,3456
2025-11-29,2946,3029,1814
2025-11-29,2946,5766,3406
2025-11-29,3140,3064,800
2025-11-29,3140,3190,1571
2025-11-29,3140,3508,1663
2025-11-29,3550,4343,1589
2025-11-29,3550,4859,660
2025-11-29,3550,6523,3061
2025-11-29,3769,3562,1600
2025-11-29,3769,8521,2683
2025-11-29,3769,8887,1959
2025-11-29,3935,2444,1435
2025-11-29,3935,3025,1351
2025-11-29,3935,6576,3061
2025-11-29,5835,6613,3367
2025-11-29,6313,2536,1300
2025-11-29,6313,3642,745
2025-11-29,6313,4082,1511
2025-11-29,6328,867,2055
2025-11-29,6328,8582,3145
2025-11-29,6992,3706,1017
2025-11-29,6992,4054,2147
2025-11-29,6992,7044,3461
2025-11-29,8062,6648,3477
2025-11-29,8062,7112,2944
2025-11-29,8327,2,1612
2025-11-29,8327,4973,1996
2025-11-29,8366,5891,3496
2025-11-29,8366,7543,3580
2025-11-29,8826,1093,1626
2025-11-29,8826,5913,2684
2025-11-29,8934,1215,1653
2025-11-29,8934,1666,1885
2025-11-30,111,6280,4264
2025-11-30,914,6715,4238
2025-11-30,1065,1820,732
2025-11-30,1065,7389,3045
2025-11-30,1502,426,1160
2025-11-30,1502,891,1380
2025-11-30,1502,1979,1183
2025-11-30,1993,9034,3544
2025-11-30,2174,8190,3518
2025-11-30,2666,3689,1872
2025-11-30,2666,3896,1516
2025-11-30,2666,4026,1464
2025-11-30,2667,2297,1694
2025-11-30,2667,2362,1166
2025-11-30,2667,4735,1122
2025-11-30,3060,2552,1942
2025-11-30,3060,2921,1497
2025-11-30,3060,3346,1516
2025-11-30,3144,2399,1824
2025-11-30,3144,3496,1778
2025-11-30,3681,445,2683
2025-11-30,3681,6360,2472
2025-11-30,4402,2573,1130
2025-11-30,4402,4899,1142
2025-11-30,4402,6027,2668
2025-11-30,4512,6378,4114
2025-11-30,4547,750,2097
2025-11-30,4547,948,2398
2025-11-30,4547,1382,1232
2025-11-30,5405,4031,643
2025-11-30,5405,8021,3526
2025-11-30,5964,1703,1049
2025-11-30,5964,8601,3262
2025-11-30,6111,5062,1712
2025-11-30,6111,5495,2504
2025-11-30,6111,6860,2012
2025-11-30,6286,3084,934
2025-11-30,6286,3686,1507
2025-11-30,6286,4431,1096
2025-11-30,6697,2441,1402
2025-11-30,6697,6983,2362
2025-11-30,6706,3631,1280
2025-11-30,6706,7220,3111
2025-11-30,6706,7260,3469
2025-11-30,7318,209,2368
2025-11-30,7318,1050,2595
2025-11-30,7318,4378,555
2025-11-30,8099,4951,834
2025-11-30,8099,5719,3103
2025-11-30,8099,7120,3226
2025-11-30,8338,76,961
2025-11-30,8338,1977,751
2025-11-30,8338,8069,3087
2025-11-30,8345,7910,3738
2025-11-30,8515,3804,1499
2025-11-30,8515,5040,707
2025-11-30,8515,6269,2570
2025-11-30,9032,5196,2481
2025-11-30,9032,8035,3853
2025-12-01,160,391,1296
2025-12-01,160,917,988
2025-12-01,160,8316,3241
2025-12-01,334,1500,1229
2025-12-01,334,5527,4033
2025-12-01,860,10,904
2025-12-01,860,11,2498
2025-12-01,1572,2323,1670
2025-12-01,1572,2965,755
2025-12-01,1572,4143,1066
2025-12-01,2545,5368,3014
2025-12-01,2545,8328,3022
2025-12-01,2818,3930,842
2025-12-01,2818,4086,1916
2025-12-01,2818,7526,3255
2025-12-01,2831,3109,2215
2025-12-01,2831,5828,2702
2025-12-01,3481,4179,1096
2025-12-01,3481,5725,3192
2025-12-01,3680,8491,2523
2025-12-01,3680,8670,3824
2025-12-01,3726,1049,1388
2025-12-01,3726,8474,3674
2025-12-01,4186,3063,1324
2025-12-01,4186,3360,1037
2025-12-01,4186,6018,2799
2025-12-01,4584,2494,1747
2025-12-01,4584,6031,2215
2025-12-01,4584,6439,2941
2025-12-01,6647,2678,729
2025-12-01,6647,2964,1668
2025-12-01,6647,6596,3054
2025-12-01,6727,4888,2232
2025-12-01,6727,8125,5098
2025-12-01,6915,8411,3902
2025-12-01,7141,6389,4619
2025-12-01,7914,1002,1757
2025-12-01,7914,5491,3147
2025-12-01,7985,3665,1850
2025-12-01,7985,7962,2923
2025-12-01,8122,4063,1012
2025-12-01,8122,8561,2727
2025-12-01,8318,5776,3118
2025-12-01,8318,7850,3386
2025-12-01,8399,3846,1170
2025-12-01,8399,5815,2198
2025-12-01,8399,8002,2863
2025-12-01,8490,1523,676
2025-12-01,8490,5006,1162
2025-12-01,8490,7766,2842
2025-12-01,8615,766,1188
2025-12-01,8615,9111,2984
2025-12-01,8619,4334,1044
2025-12-01,8619,7380,2314
2025-12-01,9033,213,606
2025-12-01,9033,7754,2370
2025-12-01,9033,9051,4798
2025-12-02,488,5173,1061
2025-12-02,488,8437,2628
2025-12-02,763,5905,3508
2025-12-02,1266,2363,1228
2025-12-02,1266,3078,2132
2025-12-02,1856,53,1495
2025-12-02,1856,93,1417
2025-12-02,1856,5544,3012
2025-12-02,2707,7803,3773
2025-12-02,2980,9078,4254
2025-12-02,3143,4710,1313
2025-12-02,3143,7032,2906
2025-12-02,3583,2825,1295
2025-12-02,3583,3576,2190
2025-12-02,3614,3528,1642
2025-12-02,3614,5622,4141
2025-12-02,4003,6531,4055
2025-12-02,4003,6875,2034
2025-12-02,4004,2236,1128
2025-12-02,4004,2807,1748
2025-12-02,4004,7198,3171
2025-12-02,4433,6417,3596
2025-12-02,4433,8914,2607
2025-12-02,6296,2493,1812
2025-12-02,6296,3566,943
2025-12-02,6296,7223,4165
2025-12-02,7279,5303,4075
2025-12-02,7606,800,582
2025-12-02,7606,1893,1563
2025-12-02,7606,4677,1363
2025-12-02,7906,2830,2322
2025-12-02,7906,7666,2782
2025-12-02,8321,4864,977
2025-12-02,8321,5619,2283
2025-12-02,8864,8494,3606
2025-12-02,9029,2663,1161
2025-12-02,9029,4154,928
2025-12-02,9029,6989,3691
2025-12-02,9148,9054,3629
2025-12-03,178,2209,851
2025-12-03,178,8949,3117
2025-12-03,178,8955,3622
2025-12-03,1157,3611,621
2025-12-03,1157,3940,931
2025-12-03,1157,6913,3886
2025-12-03,1612,1431,1048
2025-12-03,1612,5824,3669
2025-12-03,3343,2819,2483
2025-12-03,3343,3974,2220
2025-12-03,3446,4047,582
2025-12-03,3446,8414,4358
2025-12-03,3461,2671,1633
2025-12-03,3461,3367,546
2025-12-03,3461,7433,3046
2025-12-03,4113,3279,640
2025-12-03,4113,3852,1543
2025-12-03,4113,6713,2246
2025-12-03,5210,3949,909
2025-12-03,5210,5536,3193
2025-12-03,5353,377,1185
2025-12-03,5353,1562,1584
2025-12-03,5353,7067,4021
2025-12-03,5396,2920,1218
2025-12-03,5396,3212,2662
2025-12-03,5396,3715,615
2025-12-03,5695,8584,4015
2025-12-03,6390,543,2058
2025-12-03,6390,4685,1794
2025-12-03,6390,4970,1659
2025-12-03,6392,2407,1967
2025-12-03,6392,9125,3420
2025-12-03,7167,3398,1827
2025-12-03,7167,4409,1618
2025-12-03,7167,6462,2677
2025-12-03,7267,1981,1909
2025-12-03,7267,8312,3001
2025-12-03,7517,3493,1667
2025-12-03,7517,5293,3498
2025-12-03,7781,4214,845
2025-12-03,7781,5432,3951
2025-12-03,7781,5548,1888
2025-12-03,7979,4828,1107
2025-12-03,7979,9115,3339
2025-12-03,8008,3430,612
2025-12-03,8008,4205,1127
2025-12-03,8008,6689,3236
2025-12-03,8042,789,1687
2025-12-03,8042,6162,2938
2025-12-03,8103,5135,738
2025-12-03,8103,5167,1129
2025-12-03,8103,8794,3039
2025-12-03,8376,2448,1401
2025-12-03,8376,4417,1595
2025-12-03,8376,5737,2577
2025-12-03,9095,2500,631
2025-12-03,9095,3068,676
2025-12-03,9095,6413,2559
2025-12-04,30,1754,2278
2025-12-04,30,1955,2079
2025-12-04,30,6832,2373
2025-12-04,1030,1970,1502
2025-12-04,1030,2076,2149
2025-12-04,1238,6835,2180
2025-12-04,1238,6849,4173
2025-12-04,2393,6458,3290
2025-12-04,2451,38,1337
2025-12-04,2451,1716,1596
2025-12-04,2451,1950,1341
2025-12-04,2847,2742,2060
2025-12-04,2847,8816,3721
2025-12-04,3448,8690,3371
2025-12-04,3448,8823,2505
2025-12-04,4669,3898,1482
2025-12-04,4669,6629,3402
2025-12-04,5500,4517,1576
2025-12-04,5500,7713,2228
2025-12-04,5678,7535,3664
2025-12-04,5859,1287,2131
2025-12-04,5859,1768,1037
2025-12-04,5859,2070,933
2025-12-04,6261,1786,2594
2025-12-04,6261,7879,5057
2025-12-04,6402,6158,3738
2025-12-04,6402,8667,2834
2025-12-04,6558,8374,3872
2025-12-04,6721,1123,1402
2025-12-04,6721,2839,2299
2025-12-04,6721,3620,1017
2025-12-04,6925,4067,1653
2025-12-04,6925,5843,3801
2025-12-05,69,1479,1228
2025-12-05,69,2034,1840
2025-12-05,69,6515,3365
2025-12-05,2655,3466,755
2025-12-05,2655,3603,1446
2025-12-05,2655,6166,3085
2025-12-05,2834,3206,2019
2025-12-05,2834,3691,1303
2025-12-05,2834,7098,3038
2025-12-05,3171,1024,2115
2025-12-05,3171,1470,825
2025-12-05,3171,8750,3160
2025-12-05,3547,472,1931
2025-12-05,3547,586,1794
2025-12-05,3547,5139,626
2025-12-05,4744,4157,1422
2025-12-05,4744,7188,2657
2025-12-05,4948,7235,3673
2025-12-05,5197,4798,1343
2025-12-05,5197,8179,3102
2025-12-05,6056,1888,2263
2025-12-05,6056,2171,995
2025-12-05,6876,135,1803
2025-12-05,6876,1077,2037
2025-12-05,7028,6049,3570
2025-12-05,7035,2685,1918
2025-12-05,7035,3793,566
2025-12-05,7035,4014,1712
2025-12-05,7570,4809,1351
2025-12-05,7570,7653,2958
2025-12-05,7570,8853,3063
2025-12-05,7638,4345,1043
2025-12-05,7638,7595,2960
2025-12-05,7638,9136,2449
2025-12-05,7687,3454,2107
2025-12-05,7687,7010,2252
2025-12-05,7931,5641,3098
2025-12-05,7931,7566,3158
2025-12-05,8043,2571,1669
2025-12-05,8043,3688,1968
2025-12-06,154,5225,1187
2025-12-06,154,5240,1586
2025-12-06,154,6703,2576
2025-12-06,996,4933,1853
2025-12-06,996,5556,2611
2025-12-06,996,7643,3782
2025-12-06,1201,599,1966
2025-12-06,1201,5454,3099
2025-12-06,1325,544,2480
2025-12-06,1325,790,988
2025-12-06,1325,1250,2086
2025-12-06,1959,1957,1175
2025-12-06,1959,8714,2937
2025-12-06,2087,7256,4018
2025-12-06,2199,1409,1373
